file_name,output_type,experiment_accession,target,Isogenic replicate
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAD/ENCFF396USF.bed.gz,IDR ranked peaks,ENCSR000FAD,RAD21,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAD/ENCFF872XHJ.bed.gz,conservative IDR thresholded peaks,ENCSR000FAD,RAD21,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF036DBK.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF943BRX.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF081QMM.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF653WEF.bed.gz,conservative IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF678TFE.bed.gz,optimal IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF504VLL.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF985NLY.bed.gz,conservative IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF233FNU.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF962FQM.bed.gz,optimal IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF035SJF.bed.gz,peaks and background as input for IDR,ENCSR000BNK,CTCFL,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF630YVJ.bed.gz,IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF594PTF.bed.gz,IDR ranked peaks,ENCSR000BNK,CTCFL,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF023KFC.bed.gz,IDR thresholded peaks,ENCSR000BNK,CTCFL,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF765UYK.bed.gz,IDR thresholded peaks,ENCSR000BNK,CTCFL,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF703MFI.bed.gz,IDR ranked peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF530MDY.bed.gz,conservative IDR thresholded peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF178GVZ.bed.gz,IDR ranked peaks,ENCSR000BNK,CTCFL,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNK/ENCFF201DPJ.bed.gz,IDR ranked peaks,ENCSR000BNK,CTCFL,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF160BOC.bed.gz,IDR ranked peaks,ENCSR000BNL,SP2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF371AGC.bed.gz,IDR ranked peaks,ENCSR000BNL,SP2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF033KMW.bed.gz,IDR thresholded peaks,ENCSR000BNL,SP2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF644SEO.bed.gz,IDR thresholded peaks,ENCSR000BNL,SP2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF741FZG.bed.gz,IDR thresholded peaks,ENCSR000BNL,SP2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF633XKF.bed.gz,IDR ranked peaks,ENCSR000BNL,SP2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF996ZOR.bed.gz,IDR ranked peaks,ENCSR000BNL,SP2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNL/ENCFF240JZI.bed.gz,conservative IDR thresholded peaks,ENCSR000BNL,SP2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF885BXV.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF020JUH.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF824FNL.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF270QLC.bed.gz,conservative IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF852NOL.bed.gz,optimal IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF070BNL.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF611EGN.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF271GZS.bed.gz,peaks and background as input for IDR,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF700YSH.bed.gz,conservative IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF034CQR.bed.gz,optimal IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF953GOF.bed.gz,conservative IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF980WAH.bed.gz,IDR thresholded peaks,ENCSR000BNM,TAF7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF536FTO.bed.gz,IDR ranked peaks,ENCSR000BNM,TAF7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF709RMS.bed.gz,IDR thresholded peaks,ENCSR000BNM,TAF7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF865JCQ.bed.gz,IDR ranked peaks,ENCSR000BNM,TAF7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF998WWT.bed.gz,IDR ranked peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF792CKI.bed.gz,IDR thresholded peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNM/ENCFF920DRD.bed.gz,IDR ranked peaks,ENCSR000BNM,TAF7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF950RJP.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF130TPD.bed.gz,optimal IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF510COO.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF061TOQ.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF144DMD.bed.gz,conservative IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF508HQW.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF495GTU.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF331SRY.bed.gz,peaks and background as input for IDR,ENCSR000BNN,THAP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF641LJY.bed.gz,optimal IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF981YOM.bed.gz,conservative IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF101GHB.bed.gz,IDR ranked peaks,ENCSR000BNN,THAP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF184JGN.bed.gz,IDR ranked peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF991YKP.bed.gz,IDR thresholded peaks,ENCSR000BNN,THAP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF708EUC.bed.gz,IDR ranked peaks,ENCSR000BNN,THAP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF101CHN.bed.gz,IDR thresholded peaks,ENCSR000BNN,THAP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF823RYG.bed.gz,IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF041ABM.bed.gz,conservative IDR thresholded peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNN/ENCFF535YRD.bed.gz,IDR ranked peaks,ENCSR000BNN,THAP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF541WVG.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF908XHK.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF535FVE.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF024TJO.bed.gz,optimal IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF938BND.bed.gz,conservative IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF701OSU.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF720DVS.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF223XFI.bed.gz,peaks and background as input for IDR,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF328XKC.bed.gz,optimal IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF049NZU.bed.gz,conservative IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF033BPL.bed.gz,IDR thresholded peaks,ENCSR000BMH,YY1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF193FQT.bed.gz,conservative IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF049USG.bed.gz,IDR ranked peaks,ENCSR000BMH,YY1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF398UQZ.bed.gz,IDR thresholded peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF894AHR.bed.gz,IDR thresholded peaks,ENCSR000BMH,YY1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF848GQR.bed.gz,IDR ranked peaks,ENCSR000BMH,YY1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF204SVL.bed.gz,IDR ranked peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMH/ENCFF719ZQK.bed.gz,IDR ranked peaks,ENCSR000BMH,YY1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF190SJX.bed.gz,conservative IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF855WTK.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF741IMY.bed.gz,optimal IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF549VQK.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF843QGK.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF735NAF.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF336UZW.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF246ENE.bed.gz,peaks and background as input for IDR,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF809VBW.bed.gz,conservative IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF667HLC.bed.gz,optimal IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF703AZO.bed.gz,IDR thresholded peaks,ENCSR000BMG,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF109OES.bed.gz,IDR ranked peaks,ENCSR000BMG,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF181NEG.bed.gz,IDR ranked peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF962JBG.bed.gz,IDR ranked peaks,ENCSR000BMG,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF215GAO.bed.gz,IDR ranked peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF630HGY.bed.gz,IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF974RAS.bed.gz,IDR thresholded peaks,ENCSR000BMG,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BMG/ENCFF473KCM.bed.gz,conservative IDR thresholded peaks,ENCSR000BMG,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF345YFV.bed.gz,conservative IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF412YTK.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF706ISJ.bed.gz,optimal IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF101JWH.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF644MVI.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF348XKJ.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF193NOO.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF482PBU.bed.gz,conservative IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF245LRG.bed.gz,optimal IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF586QIP.bed.gz,peaks and background as input for IDR,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF315XYF.bed.gz,IDR thresholded peaks,ENCSR000BME,ZBTB7A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF805HVW.bed.gz,IDR ranked peaks,ENCSR000BME,ZBTB7A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF608KAB.bed.gz,IDR ranked peaks,ENCSR000BME,ZBTB7A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF998DNA.bed.gz,IDR thresholded peaks,ENCSR000BME,ZBTB7A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF346AOR.bed.gz,IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF204KTT.bed.gz,IDR ranked peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF522QRM.bed.gz,IDR ranked peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BME/ENCFF937VKL.bed.gz,conservative IDR thresholded peaks,ENCSR000BME,ZBTB7A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF001VPI.bed.gz,peaks,ENCSR000FAC,XRCC4,
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF101RNI.bed.gz,IDR ranked peaks,ENCSR000FAC,XRCC4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF697EVC.bed.gz,IDR thresholded peaks,ENCSR000FAC,XRCC4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF979IFB.bed.gz,IDR ranked peaks,ENCSR000FAC,XRCC4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF720ZYA.bed.gz,IDR ranked peaks,ENCSR000FAC,XRCC4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF540QPM.bed.gz,conservative IDR thresholded peaks,ENCSR000FAC,XRCC4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF933ZPB.bed.gz,IDR thresholded peaks,ENCSR000FAC,XRCC4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF107VWD.bed.gz,IDR thresholded peaks,ENCSR000FAC,XRCC4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAC/ENCFF367DTO.bed.gz,IDR ranked peaks,ENCSR000FAC,XRCC4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF178PTI.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF913QDG.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF361DGT.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF561OGS.bed.gz,optimal IDR thresholded peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF671MRQ.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF511ZEU.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF537QVM.bed.gz,peaks and background as input for IDR,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF182QDI.bed.gz,optimal IDR thresholded peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF409ZQK.bed.gz,IDR thresholded peaks,ENCSR000BNE,EGR1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF313BZK.bed.gz,IDR ranked peaks,ENCSR000BNE,EGR1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF390ICD.bed.gz,IDR ranked peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF738SUV.bed.gz,conservative IDR thresholded peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF583XXM.bed.gz,IDR thresholded peaks,ENCSR000BNE,EGR1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF430UTJ.bed.gz,IDR ranked peaks,ENCSR000BNE,EGR1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF566PRZ.bed.gz,IDR thresholded peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000BNE/ENCFF354IXK.bed.gz,IDR ranked peaks,ENCSR000BNE,EGR1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAI/ENCFF001VMH.bed.gz,peaks,ENCSR000FAI,FOS,
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAI/ENCFF002CVW.bed.gz,optimal IDR thresholded peaks,ENCSR000FAI,FOS,
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR000FAI/ENCFF258PLH.bed.gz,IDR thresholded peaks,ENCSR000FAI,FOS,1 2 3
